1	50	567.1559242469468
2	100	441.8985379402749
3	150	287.8561824473868
4	200	190.9403927003942
5	250	169.39894399074947
6	300	140.3296740667405
7	350	117.91112203585317
8	400	112.03781710017194
9	450	90.63986314317819
10	500	87.22212375824552
11	550	77.39279640076103
12	600	76.2069491287302
13	650	55.19336573835587
14	700	49.90741450589896
15	750	49.84975085961273
16	800	49.84975085961273
17	850	49.84975085961273
18	900	39.34160592666733
19	950	39.34160592666733
20	1000	39.34160592666733
21	1050	39.34160592666733
22	1100	31.87253309311725
23	1150	31.477786123483178
24	1200	26.595909742935977
25	1250	26.595909742935977
26	1300	21.55365733987059
27	1350	20.102207048073506
28	1400	15.05995464500812
29	1450	10.964085157381493
30	1500	9.32067925815462
31	1550	4.1864930403487985
32	1600	4.1864930403487985
33	1650	4.1864930403487985
34	1700	4.1864930403487985
35	1750	4.082572932801066
36	1800	3.5984922119682903
37	1850	3.5984922119682903
38	1900	2.5791871040515124
39	1950	2.5791871040515124
40	2000	2.5791871040515124
41	2050	2.5791871040515124
42	2100	2.5070494180787515
43	2150	2.195907543734544
44	2200	1.9333949310686518
45	2250	1.8612572450958906
46	2300	1.8612572450958906
47	2350	1.8201892557242045
48	2400	1.8201892557242045
49	2450	1.8201892557242045
50	2500	1.8201892557242045
51	2550	1.8201892557242045
52	2600	1.8201892557242045
53	2650	1.3279551262333835
54	2700	1.2574706465971321
55	2750	1.2574706465971321
56	2800	1.2574706465971321
57	2850	1.2574706465971321
58	2900	0.9081877592103119
59	2950	0.9081877592103119
60	3000	0.9081877592103119
61	3050	0.9081877592103119
62	3100	0.8520820619201535
63	3150	0.8520820619201535
64	3200	0.8520820619201535
65	3250	0.8520820619201535
66	3300	0.8520820619201535
67	3350	0.8520820619201535
68	3400	0.8520820619201535
69	3450	0.8520820619201535
70	3500	0.8520820619201535
71	3550	0.8520820619201535
72	3600	0.8520820619201535
73	3650	0.8520820619201535
74	3700	0.8520820619201535
75	3750	0.8520820619201535
76	3800	0.8520820619201535
77	3850	0.8520820619201535
78	3900	0.7935453267641635
79	3950	0.7935453267641635
80	4000	0.6925638953294877
81	4050	0.6925638953294877
82	4100	0.6925638953294877
83	4150	0.6925638953294877
84	4200	0.6925638953294877
85	4250	0.6925638953294877
86	4300	0.6925638953294877
87	4350	0.6925638953294877
88	4400	0.6925638953294877
89	4450	0.4149268308376338
90	4500	0.4149268308376338
91	4550	0.4149268308376338
92	4600	0.4149268308376338
93	4650	0.4149268308376338
94	4700	0.3402804638906113
95	4750	0.3402804638906113
96	4800	0.3402804638906113
97	4850	0.3402804638906113
98	4900	0.3144709795597595
99	4950	0.3144709795597595
100	5000	0.3144709795597595
101	5050	0.3144709795597595
102	5100	0.3144709795597595
103	5150	0.3144709795597595
104	5200	0.3144709795597595
105	5250	0.3144709795597595
106	5300	0.3144709795597595
107	5350	0.3144709795597595
108	5400	0.3144709795597595
109	5450	0.3144709795597595
110	5500	0.3144709795597595
111	5550	0.3144709795597595
112	5600	0.3144709795597595
113	5650	0.31224535847726886
114	5700	0.31224535847726886
115	5750	0.31224535847726886
116	5800	0.31224535847726886
117	5850	0.31224535847726886
118	5900	0.31224535847726886
119	5950	0.31224535847726886
120	6000	0.31224535847726886
121	6050	0.31224535847726886
122	6100	0.31224535847726886
123	6150	0.31224535847726886
124	6200	0.31224535847726886
125	6250	0.31224535847726886
126	6300	0.31224535847726886
127	6350	0.31224535847726886
128	6400	0.31224535847726886
129	6450	0.31224535847726886
130	6500	0.31224535847726886
131	6550	0.31224535847726886
132	6600	0.31224535847726886
133	6650	0.31224535847726886
134	6700	0.31224535847726886
135	6750	0.31224535847726886
136	6800	0.31224535847726886
137	6850	0.31224535847726886
138	6900	0.31224535847726886
139	6950	0.31224535847726886
140	7000	0.31224535847726886
141	7050	0.2478949738176368
142	7100	0.2478949738176368
143	7150	0.2478949738176368
144	7200	0.2478949738176368
145	7250	0.2478949738176368
146	7300	0.24163501222768263
147	7350	0.24163501222768263
148	7400	0.24163501222768263
149	7450	0.24163501222768263
150	7500	0.24163501222768263
151	7550	0.24163501222768263
152	7600	0.24163501222768263
153	7650	0.24163501222768263
154	7700	0.24163501222768263
155	7750	0.24163501222768263
156	7800	0.24163501222768263
157	7850	0.24163501222768263
158	7900	0.24163501222768263
159	7950	0.24163501222768263
160	8000	0.24163501222768263
161	8050	0.24163501222768263
162	8100	0.24163501222768263
163	8150	0.24163501222768263
164	8200	0.24163501222768263
165	8250	0.24163501222768263
166	8300	0.24163501222768263
167	8350	0.24163501222768263
168	8400	0.24163501222768263
169	8450	0.24163501222768263
170	8500	0.24163501222768263
171	8550	0.24163501222768263
172	8600	0.24163501222768263
173	8650	0.24163501222768263
174	8700	0.24163501222768263
175	8750	0.24163501222768263
176	8800	0.24163501222768263
177	8850	0.24163501222768263
178	8900	0.24163501222768263
179	8950	0.24163501222768263
180	9000	0.24163501222768263
181	9050	0.24163501222768263
182	9100	0.24163501222768263
183	9150	0.24163501222768263
184	9200	0.24163501222768263
185	9250	0.21819819070617538
186	9300	0.21819819070617538
187	9350	0.21819819070617538
188	9400	0.21819819070617538
189	9450	0.21819819070617538
190	9500	0.2166534172071483
191	9550	0.2166534172071483
192	9600	0.2166534172071483
193	9650	0.2166534172071483
194	9700	0.2166534172071483
195	9750	0.15872651178082067
196	9800	0.15872651178082067
197	9850	0.15872651178082067
198	9900	0.15872651178082067
199	9950	0.14299552674944782
200	10000	0.14299552674944782
201	10050	0.14299552674944782
202	10100	0.14299552674944782
203	10150	0.142967523541835
204	10200	0.142967523541835
205	10250	0.142967523541835
206	10300	0.11725137991028285
207	10350	0.11725137991028285
208	10400	0.11725137991028285
209	10450	0.11725137991028285
210	10500	0.11725137991028285
211	10550	0.11725137991028285
212	10600	0.11725137991028285
213	10650	0.11725137991028285
214	10700	0.11725137991028285
215	10750	0.11725137991028285
216	10800	0.11725137991028285
217	10850	0.11725137991028285
218	10900	0.11725137991028285
219	10950	0.11725137991028285
220	11000	0.11725137991028285
221	11050	0.11725137991028285
222	11100	0.11725137991028285
223	11150	0.11725137991028285
224	11200	0.11725137991028285
225	11250	0.11725137991028285
226	11300	0.11725137991028285
227	11350	0.11725137991028285
228	11400	0.11725137991028285
229	11450	0.11725137991028285
230	11500	0.11725137991028285
231	11550	0.11725137991028285
232	11600	0.11725137991028285
233	11650	0.11725137991028285
234	11700	0.11725137991028285
235	11750	0.11725137991028285
236	11800	0.11725137991028285
237	11850	0.11725137991028285
238	11900	0.11725137991028285
239	11950	0.11725137991028285
240	12000	0.11725137991028285
241	12050	0.11725137991028285
242	12100	0.11725137991028285
243	12150	0.11725137991028285
244	12200	0.11725137991028285
245	12250	0.07057360279983678
246	12300	0.07057360279983678
247	12350	0.07057360279983678
248	12400	0.07057360279983678
249	12450	0.0591795533985644
250	12500	0.0591795533985644
251	12550	0.0591795533985644
252	12600	0.05562275950886651
253	12650	0.0553166048748368
254	12700	0.0553166048748368
255	12750	0.0553166048748368
256	12800	0.0553166048748368
257	12850	0.0553166048748368
258	12900	0.0553166048748368
259	12950	0.0553166048748368
260	13000	0.0553166048748368
261	13050	0.0553166048748368
262	13100	0.0553166048748368
263	13150	0.0553166048748368
264	13200	0.0553166048748368
265	13250	0.0553166048748368
266	13300	0.0553166048748368
267	13350	0.0553166048748368
268	13400	0.0553166048748368
269	13450	0.0553166048748368
270	13500	0.0553166048748368
271	13550	0.0553166048748368
272	13600	0.0553166048748368
273	13650	0.0553166048748368
274	13700	0.0553166048748368
275	13750	0.0553166048748368
276	13800	0.0553166048748368
277	13850	0.0553166048748368
278	13900	0.0553166048748368
279	13950	0.0553166048748368
280	14000	0.0553166048748368
