1	50	36526.09976446898
2	100	35362.925882678435
3	150	33391.967990050056
4	200	32130.855308336606
5	250	30800.529071696532
6	300	29439.80052473818
7	350	28418.006775666483
8	400	27090.76028396939
9	450	26043.382919481166
10	500	25590.627613226196
11	550	24862.973957068803
12	600	24232.636879938847
13	650	23577.30550321089
14	700	23215.537528641005
15	750	22624.44940175532
16	800	22345.17371759328
17	850	21837.238704445415
18	900	21542.786921396484
19	950	21195.675911674938
20	1000	20496.23810224943
21	1050	20229.438993109645
22	1100	20177.47868133103
23	1150	19968.65878537281
24	1200	19891.322802664545
25	1250	19721.804633274565
26	1300	19586.00597157575
27	1350	19559.753645129593
28	1400	19390.555679150184
29	1450	19291.597676821413
30	1500	19211.00623658399
31	1550	19046.291898562667
32	1600	18866.205439544236
33	1650	18824.028931979254
34	1700	18729.290229152204
35	1750	18674.95826114858
36	1800	18539.33936546814
37	1850	18455.561650634685
38	1900	18293.21348065204
39	1950	18145.86353586978
40	2000	18065.439639165437
41	2050	18027.11148371885
42	2100	18027.11148371885
43	2150	17994.04437264151
44	2200	17924.087865550933
45	2250	17923.847785063477
46	2300	17911.799651894813
47	2350	17843.723373438213
48	2400	17817.632401348645
49	2450	17777.71954163396
50	2500	17760.840746140886
51	2550	17686.751295159684
52	2600	17607.51979631662
53	2650	17607.51979631662
54	2700	17584.03195823162
55	2750	17575.050240532255
56	2800	17570.78382939197
57	2850	17541.974757585755
58	2900	17529.697799207242
59	2950	17529.697799207242
60	3000	17524.697983200625
61	3050	17524.697983200625
62	3100	17524.697983200625
63	3150	17487.00391491793
64	3200	17461.880300212353
65	3250	17436.40739850054
66	3300	17428.498146926555
67	3350	17409.87330210977
68	3400	17396.0536276647
69	3450	17364.501699155277
70	3500	17364.501699155277
71	3550	17347.823045966194
72	3600	17333.60965401253
73	3650	17333.60965401253
74	3700	17296.84440280463
75	3750	17296.84440280463
76	3800	17285.626178306902
77	3850	17245.151909397766
78	3900	17163.59295603343
79	3950	17163.59295603343
80	4000	17095.10178912461
81	4050	17065.175834179958
82	4100	17049.14694127908
83	4150	17008.77304782846
84	4200	17008.77304782846
85	4250	16978.958141589155
86	4300	16928.147369372575
87	4350	16927.05083013254
88	4400	16907.071954556966
89	4450	16883.95623837719
90	4500	16883.95623837719
91	4550	16883.95623837719
92	4600	16870.120191437614
93	4650	16866.113361156138
94	4700	16866.113361156138
95	4750	16862.40213903245
96	4800	16817.31023811107
97	4850	16817.31023811107
98	4900	16769.46730116431
99	4950	16769.46730116431
100	5000	16732.708936997602
101	5050	16732.708936997602
102	5100	16732.708936997602
103	5150	16732.708936997602
104	5200	16718.400689160917
105	5250	16690.246193878884
106	5300	16690.246193878884
107	5350	16690.246193878884
108	5400	16690.246193878884
109	5450	16688.872241332385
110	5500	16685.20166322335
111	5550	16685.20166322335
112	5600	16672.94663018315
113	5650	16648.854191823324
114	5700	16624.209963538713
115	5750	16624.209963538713
116	5800	16624.209963538713
117	5850	16624.209963538713
118	5900	16597.899973323565
119	5950	16597.899973323565
120	6000	16581.67576198658
121	6050	16581.67576198658
122	6100	16547.241838590173
123	6150	16547.241838590173
124	6200	16547.241838590173
125	6250	16546.043041716664
126	6300	16546.043041716664
127	6350	16537.354708216306
128	6400	16537.354708216306
129	6450	16524.879231309853
130	6500	16524.879231309853
131	6550	16524.879231309853
132	6600	16524.879231309853
133	6650	16516.059574494935
134	6700	16516.059574494935
135	6750	16516.059574494935
136	6800	16516.059574494935
137	6850	16516.059574494935
138	6900	16516.059574494935
139	6950	16516.059574494935
140	7000	16513.93873748421
141	7050	16513.93873748421
142	7100	16513.93873748421
143	7150	16513.93873748421
144	7200	16513.93873748421
145	7250	16513.93873748421
146	7300	16510.12940808037
147	7350	16510.12940808037
148	7400	16497.207095475263
149	7450	16497.207095475263
150	7500	16478.024895168426
151	7550	16478.024895168426
152	7600	16478.024895168426
153	7650	16478.024895168426
154	7700	16478.024895168426
155	7750	16478.024895168426
156	7800	16478.024895168426
157	7850	16478.024895168426
158	7900	16478.024895168426
159	7950	16478.024895168426
160	8000	16478.024895168426
161	8050	16478.024895168426
162	8100	16468.18131514184
163	8150	16468.18131514184
164	8200	16468.18131514184
165	8250	16468.18131514184
166	8300	16449.12987662962
167	8350	16449.12987662962
168	8400	16449.12987662962
169	8450	16449.12987662962
170	8500	16449.12987662962
171	8550	16449.12987662962
172	8600	16449.12987662962
173	8650	16443.96835390769
174	8700	16442.79648916897
175	8750	16442.79648916897
176	8800	16442.79648916897
177	8850	16442.79648916897
178	8900	16442.79648916897
179	8950	16442.79648916897
180	9000	16442.79648916897
181	9050	16442.79648916897
182	9100	16442.79648916897
183	9150	16442.79648916897
184	9200	16439.793997225068
185	9250	16439.793997225068
186	9300	16439.793997225068
187	9350	16439.793997225068
188	9400	16439.793997225068
189	9450	16423.38144835316
190	9500	16423.38144835316
191	9550	16415.712213879196
192	9600	16415.712213879196
193	9650	16415.712213879196
194	9700	16415.712213879196
195	9750	16415.712213879196
196	9800	16415.712213879196
197	9850	16415.712213879196
198	9900	16415.712213879196
199	9950	16415.712213879196
200	10000	16415.712213879196
